exporte_und_importe_pro_region_und_guterkategorie,x2,x3,x4,x5,x6,x7,x8,x9
Bundesamt für Zoll- und Grenzsicherheit BAZG,NA,NA,NA,NA,NA,NA,NA,NA
"Total 1: OHNE Edelmetalle, Edel- und Schmucksteine, Kunstgegenstände und Antiquitäten. Total 2: MIT Edelmetallen, Edel- und Schmucksteinen, Kunstgegenständen und Antiquitäten. Einige Güterkategorien sind aus Gründen des Datenschutzes zusammengefasst.",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
vk,jahr,continent_desc,region,cpa_section,cpa2,cpa2_desc,tot1_chf,tot2_chf
IMP,2017,Europa,EU27,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,940940958,940940958
IMP,2017,Europa,EU27,C,20,Chemische Erzeugnisse,1148888919,1149117343
IMP,2017,Europa,EU27,C,21,Pharmazeutische Erzeugnisse,695712368,695712368
IMP,2017,Europa,EU27,C,22,Gummi- und Kunststoffwaren,861231550,861231550
IMP,2017,Europa,EU27,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",356758650,356758650
IMP,2017,Europa,EU27,C,24,Metalle,705638859,1063870899
IMP,2017,Europa,EU27,C,25,Metallerzeugnisse,690572075,690572075
IMP,2017,Europa,EU27,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2281984047,2281984047
IMP,2017,Europa,EU27,C,27,Elektrische Ausrüstungen,1422384983,1422384983
IMP,2017,Europa,EU27,C,28,Maschinen,2139388376,2139388376
IMP,2017,Europa,EU27,C,29,Kraftwagen und Kraftwagenteile,5586133020,5586133020
IMP,2017,Europa,EU27,C,30,Sonstige Fahrzeuge,802078051,802078051
IMP,2017,Europa,EU27,C,31,Möbel,407672755,407672755
IMP,2017,Europa,EU27,C,32,"Waren, a.n.g.",575982941,689678661
IMP,2017,Europa,EU27,D,35,Energie und Dienstleistungen der Energieversorgung,27851222,27851222
IMP,2017,Europa,EU27,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",9023242,11139408
IMP,2017,Europa,EU27,J,58,Dienstleistungen des Verlagswesens,274439053,274439053
IMP,2017,Europa,EU27,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",79911278,79911278
IMP,2017,Europa,EU27,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",580116,580116
IMP,2017,Europa,EU27,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,71528808
IMP,2017,Europa,EU27,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,19629717
IMP,2017,Europa,EU27,NA,NA,Verschiedene (weitere) Güterkategorien,2647362,2647362
IMP,2017,Europa,Übriges Europa,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,6170082,6170082
IMP,2017,Europa,Übriges Europa,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,180919,180919
IMP,2017,Europa,Übriges Europa,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,1306197,1306197
IMP,2017,Europa,Übriges Europa,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,335397,335397
IMP,2017,Europa,Übriges Europa,C,10,Nahrungs- und Futtermittel,76115466,76115466
IMP,2017,Europa,Übriges Europa,C,11,Getränke,25159812,25159812
IMP,2017,Europa,Übriges Europa,C,13,Textilien,25560764,25560764
IMP,2017,Europa,Übriges Europa,C,14,Bekleidung,179504510,179504510
IMP,2017,Europa,Übriges Europa,C,15,Leder und Lederwaren,9477589,9477589
IMP,2017,Europa,Übriges Europa,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,3209374,3209374
IMP,2017,Europa,Übriges Europa,C,17,"Papier, Pappe und Waren daraus",7170905,7170905
IMP,2017,Europa,Übriges Europa,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,236266,236266
IMP,2017,Europa,Übriges Europa,C,20,Chemische Erzeugnisse,95411831,95412515
IMP,2017,Europa,Übriges Europa,C,21,Pharmazeutische Erzeugnisse,67389078,67389078
IMP,2017,Europa,Übriges Europa,C,22,Gummi- und Kunststoffwaren,62386537,62386537
IMP,2017,Europa,Übriges Europa,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",9205766,9205766
IMP,2017,Europa,Übriges Europa,C,24,Metalle,30749853,3836330977
IMP,2017,Europa,Übriges Europa,C,25,Metallerzeugnisse,18784995,18784995
IMP,2017,Europa,Übriges Europa,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",89386098,89386098
IMP,2017,Europa,Übriges Europa,C,27,Elektrische Ausrüstungen,53578986,53578986
IMP,2017,Europa,Übriges Europa,C,28,Maschinen,64599160,64599160
IMP,2017,Europa,Übriges Europa,C,29,Kraftwagen und Kraftwagenteile,393429108,393429108
IMP,2017,Europa,Übriges Europa,C,30,Sonstige Fahrzeuge,57509577,57509577
IMP,2017,Europa,Übriges Europa,C,31,Möbel,14157431,14157431
IMP,2017,Europa,Übriges Europa,C,32,"Waren, a.n.g.",50624272,70978636
IMP,2017,Europa,Übriges Europa,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",100937,100937
IMP,2017,Europa,Übriges Europa,J,58,Dienstleistungen des Verlagswesens,5858315,5858315
IMP,2017,Europa,Übriges Europa,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1547461,1547461
IMP,2017,Europa,Übriges Europa,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",207558,207558
IMP,2017,Europa,Übriges Europa,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,29605551
IMP,2017,Europa,Übriges Europa,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,25368055
IMP,2017,Europa,Übriges Europa,NA,NA,Verschiedene (weitere) Güterkategorien,8935181,8935181
IMP,2017,Ozeanien,Ozeanien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2525488,2525488
IMP,2017,Ozeanien,Ozeanien,C,10,Nahrungs- und Futtermittel,7356880,7356880
IMP,2017,Ozeanien,Ozeanien,C,11,Getränke,1931225,1931225
IMP,2017,Ozeanien,Ozeanien,C,13,Textilien,90552,90552
IMP,2017,Ozeanien,Ozeanien,C,14,Bekleidung,155744,155744
IMP,2017,Ozeanien,Ozeanien,C,15,Leder und Lederwaren,78430,78430
IMP,2017,Ozeanien,Ozeanien,C,17,"Papier, Pappe und Waren daraus",39808,39808
IMP,2017,Ozeanien,Ozeanien,C,20,Chemische Erzeugnisse,2389433,2389433
IMP,2017,Ozeanien,Ozeanien,C,21,Pharmazeutische Erzeugnisse,8787972,8787972
IMP,2017,Ozeanien,Ozeanien,C,22,Gummi- und Kunststoffwaren,383281,383281
IMP,2017,Ozeanien,Ozeanien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",109283,109283
IMP,2017,Ozeanien,Ozeanien,C,24,Metalle,16676,60644737
IMP,2017,Ozeanien,Ozeanien,C,25,Metallerzeugnisse,107848,107848
IMP,2017,Ozeanien,Ozeanien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2278687,2278687
IMP,2017,Ozeanien,Ozeanien,C,27,Elektrische Ausrüstungen,522273,522273
IMP,2017,Ozeanien,Ozeanien,C,28,Maschinen,1557042,1557042
IMP,2017,Ozeanien,Ozeanien,C,29,Kraftwagen und Kraftwagenteile,1011450,1011450
IMP,2017,Ozeanien,Ozeanien,C,30,Sonstige Fahrzeuge,973878,973878
IMP,2017,Ozeanien,Ozeanien,C,32,"Waren, a.n.g.",756728,1366642
IMP,2017,Ozeanien,Ozeanien,J,58,Dienstleistungen des Verlagswesens,30388,30388
IMP,2017,Ozeanien,Ozeanien,NA,NA,Verschiedene (weitere) Güterkategorien,625811,775784
IMP,2018,Afrika,Afrika,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,75371022,75371022
IMP,2018,Afrika,Afrika,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,86052,86052
IMP,2018,Afrika,Afrika,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,9637,22352
IMP,2018,Afrika,Afrika,C,10,Nahrungs- und Futtermittel,14718427,14718427
IMP,2018,Afrika,Afrika,C,11,Getränke,3261918,3261918
IMP,2018,Afrika,Afrika,C,13,Textilien,1675653,1675653
IMP,2018,Afrika,Afrika,C,14,Bekleidung,51694242,51694242
IMP,2018,Afrika,Afrika,C,15,Leder und Lederwaren,3766479,3766479
IMP,2018,Afrika,Afrika,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,373634,373634
IMP,2018,Afrika,Afrika,C,17,"Papier, Pappe und Waren daraus",29391,29391
IMP,2018,Afrika,Afrika,C,20,Chemische Erzeugnisse,6664030,6677550
IMP,2018,Afrika,Afrika,C,21,Pharmazeutische Erzeugnisse,42220,42220
IMP,2018,Afrika,Afrika,C,22,Gummi- und Kunststoffwaren,861771,861771
IMP,2018,Afrika,Afrika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",564246,564246
IMP,2018,Afrika,Afrika,C,24,Metalle,2105399,275097178
IMP,2018,Afrika,Afrika,C,25,Metallerzeugnisse,1230470,1230470
IMP,2018,Afrika,Afrika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",19201380,19201380
IMP,2018,Afrika,Afrika,C,27,Elektrische Ausrüstungen,9253772,9253772
IMP,2018,Afrika,Afrika,C,28,Maschinen,4924309,4924309
IMP,2018,Afrika,Afrika,C,29,Kraftwagen und Kraftwagenteile,127469509,127469509
IMP,2018,Afrika,Afrika,C,30,Sonstige Fahrzeuge,683797,683797
IMP,2018,Afrika,Afrika,C,31,Möbel,118581,118581
IMP,2018,Afrika,Afrika,C,32,"Waren, a.n.g.",3823232,11617320
IMP,2018,Afrika,Afrika,J,58,Dienstleistungen des Verlagswesens,37219,37219
IMP,2018,Afrika,Afrika,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",4771,4771
IMP,2018,Afrika,Afrika,NA,NA,Verschiedene (weitere) Güterkategorien,33486,112864
IMP,2018,Amerika,US,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,3827890,3827890
IMP,2018,Amerika,US,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,2902623,3057199
IMP,2018,Amerika,US,C,10,Nahrungs- und Futtermittel,28269019,28269019
IMP,2018,Amerika,US,C,11,Getränke,15459425,15459425
IMP,2018,Amerika,US,C,13,Textilien,4563304,4563304
IMP,2018,Amerika,US,C,14,Bekleidung,9250934,9250934
IMP,2018,Amerika,US,C,15,Leder und Lederwaren,4411564,4411564
IMP,2018,Amerika,US,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,637992,637992
IMP,2018,Amerika,US,C,17,"Papier, Pappe und Waren daraus",6348490,6348490
IMP,2018,Amerika,US,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,551448,551448
IMP,2018,Amerika,US,C,20,Chemische Erzeugnisse,115192775,115216487
IMP,2018,Amerika,US,C,21,Pharmazeutische Erzeugnisse,177545776,177545776
IMP,2018,Amerika,US,C,22,Gummi- und Kunststoffwaren,40965318,40965318
IMP,2018,Amerika,US,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",11173357,11173357
IMP,2018,Amerika,US,C,24,Metalle,27839537,247060458
IMP,2018,Amerika,US,C,25,Metallerzeugnisse,27587815,27587815
IMP,2018,Amerika,US,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",305575295,305575295
IMP,2018,Amerika,US,C,27,Elektrische Ausrüstungen,62552370,62552370
IMP,2018,Amerika,US,C,28,Maschinen,141666333,141666333
IMP,2018,Amerika,US,C,29,Kraftwagen und Kraftwagenteile,604341199,604341199
IMP,2018,Amerika,US,C,30,Sonstige Fahrzeuge,992684524,992684524
IMP,2018,Amerika,US,C,31,Möbel,1821979,1821979
IMP,2018,Amerika,US,C,32,"Waren, a.n.g.",178060056,208992475
IMP,2018,Amerika,US,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",83371,83371
IMP,2018,Amerika,US,J,58,Dienstleistungen des Verlagswesens,5987498,5987498
IMP,2018,Amerika,US,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",3115444,3115444
IMP,2018,Amerika,US,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,192298007
IMP,2018,Amerika,US,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,6000545
IMP,2018,Amerika,US,NA,NA,Verschiedene (weitere) Güterkategorien,180054,181393
IMP,2018,Amerika,Übriges Amerika,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,73025413,73025413
IMP,2018,Amerika,Übriges Amerika,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,164967,164967
IMP,2018,Amerika,Übriges Amerika,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,153354,154519
IMP,2018,Amerika,Übriges Amerika,C,10,Nahrungs- und Futtermittel,53768550,53768550
IMP,2018,Amerika,Übriges Amerika,C,11,Getränke,11475356,11475356
IMP,2018,Amerika,Übriges Amerika,C,12,Tabakerzeugnisse,756720,756720
IMP,2018,Amerika,Übriges Amerika,C,13,Textilien,784610,784610
IMP,2018,Amerika,Übriges Amerika,C,14,Bekleidung,6290337,6290337
IMP,2018,Amerika,Übriges Amerika,C,15,Leder und Lederwaren,1843040,1843040
IMP,2018,Amerika,Übriges Amerika,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,754460,754460
IMP,2018,Amerika,Übriges Amerika,C,17,"Papier, Pappe und Waren daraus",474285,474285
IMP,2018,Amerika,Übriges Amerika,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,339647,339647
IMP,2018,Amerika,Übriges Amerika,C,20,Chemische Erzeugnisse,27743228,27743228
IMP,2018,Amerika,Übriges Amerika,C,21,Pharmazeutische Erzeugnisse,14298653,14298653
IMP,2018,Amerika,Übriges Amerika,C,22,Gummi- und Kunststoffwaren,7621711,7621711
IMP,2018,Amerika,Übriges Amerika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1172617,1172617
IMP,2018,Amerika,Übriges Amerika,C,24,Metalle,10007425,16149266
IMP,2018,Amerika,Übriges Amerika,C,25,Metallerzeugnisse,1438107,1438107
IMP,2018,Amerika,Übriges Amerika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",85605983,85605983
IMP,2018,Amerika,Übriges Amerika,C,27,Elektrische Ausrüstungen,16675274,16675274
IMP,2018,Amerika,Übriges Amerika,C,28,Maschinen,11706517,11706517
IMP,2018,Amerika,Übriges Amerika,C,29,Kraftwagen und Kraftwagenteile,138320878,138320878
IMP,2018,Amerika,Übriges Amerika,C,30,Sonstige Fahrzeuge,917547765,917547765
IMP,2018,Amerika,Übriges Amerika,C,31,Möbel,487650,487650
IMP,2018,Amerika,Übriges Amerika,C,32,"Waren, a.n.g.",21262259,32162232
IMP,2018,Amerika,Übriges Amerika,J,58,Dienstleistungen des Verlagswesens,314748,314748
IMP,2018,Amerika,Übriges Amerika,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",143847,143847
IMP,2018,Amerika,Übriges Amerika,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,1405205
IMP,2018,Amerika,Übriges Amerika,NA,NA,Verschiedene (weitere) Güterkategorien,14283,386535
IMP,2018,Asien,Asien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,19817103,19817103
IMP,2018,Asien,Asien,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,342328,342328
IMP,2018,Asien,Asien,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,2632130,2640616
IMP,2018,Asien,Asien,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,705001,778068
IMP,2018,Asien,Asien,C,10,Nahrungs- und Futtermittel,222166706,222166706
IMP,2018,Asien,Asien,C,11,Getränke,3875743,3875743
IMP,2018,Asien,Asien,C,13,Textilien,87304023,87304023
IMP,2018,Asien,Asien,C,14,Bekleidung,928713988,928713988
IMP,2018,Asien,Asien,C,15,Leder und Lederwaren,236502004,236502004
IMP,2018,Asien,Asien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,15949489,15949489
IMP,2018,Asien,Asien,C,17,"Papier, Pappe und Waren daraus",14202354,14202354
IMP,2018,Asien,Asien,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,318779,318779
IMP,2018,Asien,Asien,C,20,Chemische Erzeugnisse,263582422,263592849
IMP,2018,Asien,Asien,C,21,Pharmazeutische Erzeugnisse,31364702,31364702
IMP,2018,Asien,Asien,C,22,Gummi- und Kunststoffwaren,162253193,162253193
IMP,2018,Asien,Asien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",47851609,47851609
IMP,2018,Asien,Asien,C,24,Metalle,59512927,2671009557
IMP,2018,Asien,Asien,C,25,Metallerzeugnisse,171528535,171528535
IMP,2018,Asien,Asien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",4022838607,4022838607
IMP,2018,Asien,Asien,C,27,Elektrische Ausrüstungen,525017704,525017704
IMP,2018,Asien,Asien,C,28,Maschinen,475742934,475742934
IMP,2018,Asien,Asien,C,29,Kraftwagen und Kraftwagenteile,237835687,237835687
IMP,2018,Asien,Asien,C,30,Sonstige Fahrzeuge,79180130,79180130
IMP,2018,Asien,Asien,C,31,Möbel,68126559,68126559
IMP,2018,Asien,Asien,C,32,"Waren, a.n.g.",313595585,335057878
IMP,2018,Asien,Asien,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",208343,208373
IMP,2018,Asien,Asien,J,58,Dienstleistungen des Verlagswesens,6835318,6835318
IMP,2018,Asien,Asien,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",2453815,2453815
IMP,2018,Asien,Asien,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,9604222
IMP,2018,Asien,Asien,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,2945402
IMP,2018,Asien,Asien,NA,NA,Verschiedene (weitere) Güterkategorien,168990,168990
IMP,2018,Europa,EU27,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,284182213,284182213
IMP,2018,Europa,EU27,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,6949125,6949125
IMP,2018,Europa,EU27,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,3926064,3960505
IMP,2018,Europa,EU27,B,6,Erdöl und Erdgas,529658492,529658492
IMP,2018,Europa,EU27,B,7,Erze,101595,101595
IMP,2018,Europa,EU27,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,29068002,29168960
IMP,2018,Europa,EU27,C,10,Nahrungs- und Futtermittel,1039780543,1039780543
IMP,2018,Europa,EU27,C,11,Getränke,393544661,393544661
IMP,2018,Europa,EU27,C,12,Tabakerzeugnisse,1400945,1400945
IMP,2018,Europa,EU27,C,13,Textilien,247498012,247498012
IMP,2018,Europa,EU27,C,14,Bekleidung,353409772,353409772
IMP,2018,Europa,EU27,C,15,Leder und Lederwaren,190642020,190642020
IMP,2018,Europa,EU27,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,249058706,249058706
IMP,2018,Europa,EU27,C,17,"Papier, Pappe und Waren daraus",421627921,421627921
IMP,2018,Europa,EU27,C,18,"Druckereileistungen und Dienstleistungen der Vervielfältigung bespielter Ton-, Bild- und Datenträger",4443698,4443698
IMP,2018,Europa,EU27,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,1017800552,1017800552
IMP,2018,Europa,EU27,C,20,Chemische Erzeugnisse,1209436676,1209586314
IMP,2018,Europa,EU27,C,21,Pharmazeutische Erzeugnisse,724232975,724232975
IMP,2018,Europa,EU27,C,22,Gummi- und Kunststoffwaren,888072441,888072441
IMP,2018,Europa,EU27,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",358138447,358138447
IMP,2018,Europa,EU27,C,24,Metalle,878070197,1281200794
IMP,2018,Europa,EU27,C,25,Metallerzeugnisse,787721137,787721137
IMP,2018,Europa,EU27,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2329981050,2329981050
IMP,2018,Europa,EU27,C,27,Elektrische Ausrüstungen,1527327046,1527327046
IMP,2018,Europa,EU27,C,28,Maschinen,2298818126,2298818126
IMP,2018,Europa,EU27,C,29,Kraftwagen und Kraftwagenteile,5909996126,5909996126
IMP,2018,Europa,EU27,C,30,Sonstige Fahrzeuge,601726424,601726424
IMP,2018,Europa,EU27,C,31,Möbel,445969621,445969621
IMP,2018,Europa,EU27,C,32,"Waren, a.n.g.",609273314,659325040
IMP,2018,Europa,EU27,D,35,Energie und Dienstleistungen der Energieversorgung,24602483,24602483
IMP,2018,Europa,EU27,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",11575555,15103020
IMP,2018,Europa,EU27,J,58,Dienstleistungen des Verlagswesens,268177451,268177451
IMP,2018,Europa,EU27,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",65814781,65814781
IMP,2018,Europa,EU27,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",847456,847456
IMP,2018,Europa,EU27,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,86443699
IMP,2018,Europa,EU27,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,24877925
IMP,2018,Europa,EU27,NA,NA,Verschiedene (weitere) Güterkategorien,2967076,2967076
IMP,2018,Europa,Übriges Europa,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5560684,5560684
IMP,2018,Europa,Übriges Europa,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,315133,315133
IMP,2018,Europa,Übriges Europa,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,1691957,1692835
IMP,2018,Europa,Übriges Europa,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,238877,243867
IMP,2018,Europa,Übriges Europa,C,10,Nahrungs- und Futtermittel,80623443,80623443
IMP,2018,Europa,Übriges Europa,C,11,Getränke,24591727,24591727
IMP,2018,Europa,Übriges Europa,C,13,Textilien,25615359,25615359
IMP,2018,Europa,Übriges Europa,C,14,Bekleidung,189427116,189427116
IMP,2018,Europa,Übriges Europa,C,15,Leder und Lederwaren,10967973,10967973
IMP,2018,Europa,Übriges Europa,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,3621890,3621890
IMP,2018,Europa,Übriges Europa,C,17,"Papier, Pappe und Waren daraus",7496611,7496611
IMP,2018,Europa,Übriges Europa,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,277026,277026
IMP,2018,Europa,Übriges Europa,C,20,Chemische Erzeugnisse,95057153,95188262
IMP,2018,Europa,Übriges Europa,C,21,Pharmazeutische Erzeugnisse,66130252,66130252
IMP,2018,Europa,Übriges Europa,C,22,Gummi- und Kunststoffwaren,58534617,58534617
