Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Import,2017,Americas,Argentina,Rubber and Plastic,14522
Import,2017,Americas,Argentina,Machinery,212638
Import,2017,Americas,Argentina,Kraftwagen und Kraftwagenteile,20967
Import,2017,Americas,Argentina,Other manufactured goods,46379
Import,2017,Americas,Argentina,Dienstleistungen des Verlagswesens,21614
Import,2017,Americas,Argentina,Various other categories,132146
Import,2017,Americas,Bahamas,Various other categories,21060248
Import,2017,Americas,Belize,Apparel,38055
Import,2017,Americas,Belize,Various other categories,109216
Import,2017,Americas,Bolivia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1569837
Import,2017,Americas,Bolivia,Various other categories,155500
Import,2017,Americas,Brazil,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5842253
Import,2017,Americas,Brazil,Steine und Erden; sonstige Bergbauerzeugnisse,50300
Import,2017,Americas,Brazil,Food and Feed,27038819
Import,2017,Americas,Brazil,Getränke,120809
Import,2017,Americas,Brazil,Textiles,175639
Import,2017,Americas,Brazil,Apparel,40920
Import,2017,Americas,Brazil,Leder und Lederwaren,1058357
Import,2017,Americas,Brazil,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,487328
Import,2017,Americas,Brazil,Chemical Products,5452257
Import,2017,Americas,Brazil,Pharmaceutical Products,15651678
Import,2017,Americas,Brazil,Rubber and Plastic,159224
Import,2017,Americas,Brazil,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",124897
Import,2017,Americas,Brazil,Metals,7210247
Import,2017,Americas,Brazil,Metal Products,276458
Import,2017,Americas,Brazil,Electronic and Optical Products,807277
Import,2017,Americas,Brazil,Electrical Equipment,2783718
Import,2017,Americas,Brazil,Machinery,886635
Import,2017,Americas,Brazil,Kraftwagen und Kraftwagenteile,387747
Import,2017,Americas,Brazil,Sonstige Fahrzeuge,208251
Import,2017,Americas,Brazil,Möbel,209199
Import,2017,Americas,Brazil,Other manufactured goods,486974
Import,2017,Americas,Brazil,Dienstleistungen des Verlagswesens,19465
Import,2017,Americas,Brazil,Various other categories,468328
Import,2017,Americas,Chile,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1424794
Import,2017,Americas,Chile,Food and Feed,2694876
Import,2017,Americas,Chile,Getränke,2560549
Import,2017,Americas,Chile,Electronic and Optical Products,218871
Import,2017,Americas,Chile,Various other categories,143190
Import,2017,Americas,Costa Rica,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,4208390
Import,2017,Americas,Costa Rica,Food and Feed,928577
Import,2017,Americas,Costa Rica,Rubber and Plastic,217653
Import,2017,Americas,Costa Rica,Electronic and Optical Products,2094961
Import,2017,Americas,Costa Rica,Electrical Equipment,240236
Import,2017,Americas,Costa Rica,Machinery,49767
Import,2017,Americas,Costa Rica,Other manufactured goods,16177864
Import,2017,Americas,Costa Rica,Various other categories,386965
Import,2017,Americas,Dominican Republic,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2283526
Import,2017,Americas,Dominican Republic,Food and Feed,449991
Import,2017,Americas,Dominican Republic,Getränke,571709
Import,2017,Americas,Dominican Republic,Apparel,852229
Import,2017,Americas,Dominican Republic,Leder und Lederwaren,188304
Import,2017,Americas,Dominican Republic,Electronic and Optical Products,178791
Import,2017,Americas,Dominican Republic,Electrical Equipment,9742
Import,2017,Americas,Dominican Republic,Various other categories,440122
Import,2017,Americas,Ecuador,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,26320862
Import,2017,Americas,Ecuador,Food and Feed,910828
Import,2017,Americas,Ecuador,Various other categories,431609
Import,2017,Americas,El Salvador,Apparel,96799
Import,2017,Americas,El Salvador,Electrical Equipment,345015
Import,2017,Americas,El Salvador,Various other categories,137280
Import,2017,Americas,Guatemala,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1180987
Import,2017,Americas,Guatemala,Apparel,49144
Import,2017,Americas,Guatemala,Various other categories,235265
Import,2017,Americas,Haiti,Apparel,11879
Import,2017,Americas,Haiti,Various other categories,935649
Import,2017,Americas,Honduras,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,449403
Import,2017,Americas,Honduras,Apparel,361781
Import,2017,Americas,Honduras,Various other categories,171006
